,latitude,longitude,state,county,reg_mult,feedstock region
31815,36.861,-79.295,Virginia,Pittsylvania,0.97385186,South Atlantic
31816,43.254,-118.305,Oregon,Harney,1.0700843,Pacific
31817,47.093,-109.478,Montana,Fergus,1.0730942,Mountain
31818,47.207,-88.639,Michigan,Houghton,1.031332,East North Central
31819,35.139,-101.659,Texas,Randall,1.0218347,West South Central
31820,31.009,-95.927,Texas,Madison,0.9471765,West South Central
31821,37.005,-98.661,Kansas,Barber,1.0293243,West North Central
31822,38.168,-92.713,Missouri,Camden,1.0187899,West North Central
31823,36.42,-90.35,Arkansas,Clay,0.99231887,West South Central
31824,29.741,-103.987,Texas,Presidio,1.0084132,West South Central
31825,48.902,-110.255,Montana,Hill,1.0727586,Mountain
31826,33.671,-87.162,Alabama,Walker,0.95090634,East South Central
31827,35.851,-78.446,NorthCarolina,Wake,0.98570365,South Atlantic
31828,47.65,-98.671,NorthDakota,Eddy,1.0448139,West North Central
31829,40.713,-83.855,Ohio,Hardin,1.0012789,East North Central
31830,43.324,-83.333,Michigan,Tuscola,1.0178398,East North Central
31831,46.378,-118.873,Washington,Franklin,1.0630144,Pacific
31832,38.462,-99.279,Kansas,Rush,1.0287286,West North Central
31833,44.193,-104.815,Wyoming,Crook,1.0270631,Mountain
31834,34.192,-91.318,Arkansas,Arkansas,0.9694464,West South Central
31835,42.905,-107.8,Wyoming,Fremont,1.0403678,Mountain
31836,32.215,-83.086,Georgia,Dodge,0.9504466,South Atlantic
31837,36.747,-100.836,Oklahoma,Beaver,1.0275398,West South Central
31838,47.937,-92.963,Minnesota,St. Louis,1.0608199,West North Central
31839,45.611,-107.08,Montana,Big Horn,1.0460211,Mountain
31840,45.417,-88.077,Wisconsin,Marinette,0.99847,East North Central
31841,30.309,-96.676,Texas,Burleson,0.94521403,West South Central
31842,39.632,-123.819,California,Mendocino,1.1338395,Pacific
31843,42.58,-93.525,Iowa,Wright,1.045718,West North Central
31844,35.004,-81.226,SouthCarolina,York,0.94208074,South Atlantic
31845,32.17,-93.239,Louisiana,Red River,0.9630719,West South Central
31846,31.344,-102.256,Texas,Upton,1.0026165,West South Central
31847,47.821,-118.627,Washington,Lincoln,1.0592827,Pacific
31848,41.701,-98.565,Nebraska,Greeley,1.0404842,West North Central
31849,41.403,-74.037,NewYork,Orange,1.1254995,Middle Atlantic
31850,42.99,-96.514,SouthDakota,Union,1.049897,West North Central
31851,35.37,-113.41,Arizona,Mohave,1.0650042,Mountain
31852,47.055,-112.893,Montana,Powell,1.0748847,Mountain
31853,41.378,-84.759,Ohio,Defiance,1.0140958,East North Central
31854,41.859,-76.445,Pennsylvania,Bradford,1.0216337,Middle Atlantic
31855,33.032,-89.708,Mississippi,Attala,0.96450895,East South Central
31856,43.656,-101.841,SouthDakota,Jackson,1.0266596,West North Central
31857,42.66,-86.18,Michigan,Allegan,1.0072552,East North Central
31858,32.101,-111.588,Arizona,Pima,0.99779665,Mountain
31859,48.451,-103.995,NorthDakota,Williams,1.0470334,West North Central
31860,40.746,-103.464,Colorado,Logan,1.0320064,Mountain
31861,35.224,-107.699,NewMexico,Cibola,1.0390432,Mountain
31862,36.375,-89.401,Tennessee,Lake,0.98027265,East South Central
31863,45.676,-99.682,SouthDakota,McPherson,1.041996,West North Central
31864,46.28,-118.18,Washington,Walla Walla,1.0625838,Pacific
31865,43.653,-98.495,SouthDakota,Aurora,1.0437387,West North Central
31866,37.792,-103.689,Colorado,Otero,1.0319501,Mountain
31867,42.78,-115.369,Idaho,Elmore,1.0589955,Mountain
31868,40.635,-81.97,Ohio,Holmes,1.0017842,East North Central
31869,39.878,-121.545,California,Butte,1.1248403,Pacific
31870,40.667,-107.53,Colorado,Moffat,1.0379436,Mountain
31871,39.884,-106.238,Colorado,Summit,1.0307041,Mountain
31872,47.117,-100.58,NorthDakota,Burleigh,1.0432029,West North Central
31873,41.575,-105.923,Wyoming,Albany,1.0335796,Mountain
31874,42.835,-91.864,Iowa,Fayette,1.0421205,West North Central
31875,38.747,-92.403,Missouri,Boone,1.0277878,West North Central
31876,31.081,-98.575,Texas,San Saba,0.96770024,West South Central
31877,31.883,-98.22,Texas,Comanche,0.9720225,West South Central
31878,35.361,-95.521,Oklahoma,McIntosh,0.9972579,West South Central
31879,31.804,-95.926,Texas,Anderson,0.9569857,West South Central
31880,26.469,-80.78,Florida,Palm Beach,0.9604792,South Atlantic
31881,46.236,-123.917,Oregon,Clatsop,1.0768569,Pacific
31882,38.43,-100.398,Kansas,Lane,1.0309466,West North Central
31883,32.155,-90.039,Mississippi,Rankin,0.966604,East South Central
31884,41.029,-94.168,Iowa,Union,1.0435683,West North Central
31885,36.152,-104.727,NewMexico,Mora,1.0357162,Mountain
31886,31.742,-111.253,Arizona,Pima,1.0063094,Mountain
31887,48.344,-98.045,NorthDakota,Walsh,1.0462549,West North Central
31888,40.562,-81.255,Ohio,Carroll,1.0108458,East North Central
31889,32.872,-101.482,Texas,Borden,1.006683,West South Central
31890,33.585,-90.966,Mississippi,Bolivar,0.9653076,East South Central
31891,36.043,-87.129,Tennessee,Williamson,0.95920956,East South Central
31892,37.802,-82.288,WestVirginia,Mingo,0.9857385,South Atlantic
31893,36.318,-98.634,Oklahoma,Major,1.0272312,West South Central
31894,48.748,-96.236,Minnesota,Roseau,1.0551487,West North Central
31895,45.414,-98.1,SouthDakota,Brown,1.0489014,West North Central
31896,32.107,-85.038,Georgia,Stewart,0.9521186,South Atlantic
31897,43.665,-94.393,Minnesota,Martin,1.0656797,West North Central
31898,38.175,-83.056,Kentucky,Elliott,0.97707886,East South Central
31899,43.457,-93.489,Iowa,Worth,1.0595133,West North Central
31900,35.848,-87.155,Tennessee,Williamson,0.95888877,East South Central
31901,43.568,-97.581,SouthDakota,McCook,1.0490323,West North Central
31902,32.074,-113.268,Arizona,Pima,1.0191183,Mountain
31903,29.992,-98.165,Texas,Hays,0.9557402,West South Central
31904,40.175,-77.989,Pennsylvania,Huntingdon,1.0408111,Middle Atlantic
31905,42.143,-107.505,Wyoming,Carbon,1.0382842,Mountain
31906,43.309,-100.598,SouthDakota,Todd,1.0347756,West North Central
31907,29.24,-81.726,Florida,Marion,0.96043366,South Atlantic
31908,37.766,-81.034,WestVirginia,Raleigh,0.99128705,South Atlantic
31909,42.007,-90.438,Iowa,Clinton,1.0591502,West North Central
31910,46.338,-88.908,Michigan,Iron,1.0245843,East North Central
31911,44.597,-115.177,Idaho,Custer,1.059137,Mountain
31912,38.611,-100.832,Kansas,Scott,1.0308548,West North Central
31913,40.23,-98.938,Nebraska,Franklin,1.0359291,West North Central
31914,38.583,-107.729,Colorado,Montrose,1.035322,Mountain
31915,32.811,-87.656,Alabama,Hale,0.9534827,East South Central
31916,43.804,-102.924,SouthDakota,Custer,1.0212675,West North Central
31917,38.321,-114.475,Nevada,Lincoln,1.0881535,Mountain
31918,38.969,-101.706,Kansas,Wallace,1.0305328,West North Central
31919,44.137,-98.668,SouthDakota,Jerauld,1.0433234,West North Central
31920,31.874,-103.451,Texas,Loving,1.0106399,West South Central
31921,41.619,-117.865,Nevada,Humboldt,1.0878512,Mountain
31922,36.948,-100.713,Oklahoma,Beaver,1.0276165,West South Central
31923,37.441,-106.003,Colorado,Alamosa,1.0336679,Mountain
31924,43.311,-103.02,SouthDakota,Fall River,1.0238936,West North Central
31925,35.171,-102.999,Texas,Deaf Smith,1.0258727,West South Central
31926,31.428,-83.224,Georgia,Berrien,0.9540112,South Atlantic
31927,44.139,-114.873,Idaho,Custer,1.0580881,Mountain
31928,43.017,-91.401,Iowa,Clayton,1.0476145,West North Central
31929,44.147,-103.885,SouthDakota,Lawrence,1.0219802,West North Central
31930,34.332,-107.684,NewMexico,Socorro,1.0374937,Mountain
31931,41.515,-88.275,Illinois,Kendall,1.1047114,East North Central
31932,32.274,-104.906,NewMexico,Otero,1.0259087,Mountain
31933,37.704,-86.91,Kentucky,Daviess,0.97734827,East South Central
31934,43.335,-99.692,SouthDakota,Tripp,1.0378139,West North Central
31935,28.578,-98.736,Texas,McMullen,0.9584966,West South Central
31936,48.447,-105.817,Montana,Valley,1.0504609,Mountain
31937,44.899,-121.176,Oregon,Wasco,1.0834736,Pacific
31938,46.697,-115.884,Idaho,Clearwater,1.0629416,Mountain
31939,33.219,-81.332,SouthCarolina,Barnwell,0.9464618,South Atlantic
31940,44.31,-89.456,Wisconsin,Portage,1.015206,East North Central
31941,41.909,-90.447,Iowa,Clinton,1.0598514,West North Central
31942,29.438,-81.689,Florida,Putnam,0.95920837,South Atlantic
31943,32.867,-111.884,Arizona,Pinal,0.9766285,Mountain
31944,39.438,-92.649,Missouri,Randolph,1.0292536,West North Central
31945,40.021,-112.051,Utah,Utah,1.0591363,Mountain
31946,41.974,-76.559,Pennsylvania,Bradford,1.0245878,Middle Atlantic
31947,38.368,-88.082,Illinois,Edwards,1.002087,East North Central
31948,44.453,-95.757,Minnesota,Lyon,1.0624193,West North Central
31949,34.038,-113.614,Arizona,La Paz,1.0259603,Mountain
31950,37.153,-100.453,Kansas,Meade,1.0277086,West North Central
31951,27.844,-81.125,Florida,Osceola,0.96336573,South Atlantic
31952,37.472,-92.333,Missouri,Wright,1.0149969,West North Central
31953,38.593,-84.388,Kentucky,Pendleton,0.969781,East South Central
31954,45.079,-91.864,Wisconsin,Dunn,1.0843449,East North Central
31955,36.792,-109.899,Arizona,Apache,1.0448799,Mountain
31956,48.07,-107.069,Montana,Valley,1.0564817,Mountain
31957,40.967,-91.404,Iowa,Henry,1.0557325,West North Central
31958,38.943,-99.586,Kansas,Ellis,1.0311323,West North Central
31959,48.246,-124.084,Washington,Clallam,1.051463,Pacific
31960,33.801,-89.246,Mississippi,Calhoun,0.9623323,East South Central
31961,45.72,-95.595,Minnesota,Pope,1.0667393,West North Central
31962,45.284,-108.749,Montana,Carbon,1.0542166,Mountain
31963,32.549,-88.202,Alabama,Sumter,0.9558037,East South Central
31964,42.695,-97.11,Nebraska,Cedar,1.0476968,West North Central
31965,32.353,-99.389,Texas,Callahan,0.9837875,West South Central
31966,40.26,-95.485,Missouri,Holt,1.0343201,West North Central
31967,26.584,-97.716,Texas,Willacy,0.9553427,West South Central
31968,34.684,-105.876,NewMexico,Torrance,1.0393071,Mountain
31969,46.089,-98.599,NorthDakota,Dickey,1.0460421,West North Central
31970,41.978,-104.204,Wyoming,Goshen,1.0321811,Mountain
31971,47.708,-105.034,Montana,Richland,1.0476782,Mountain
31972,33.534,-111.372,Arizona,Maricopa,0.9763464,Mountain
31973,28.393,-97.999,Texas,Live Oak,0.9541202,West South Central
31974,47.016,-118.635,Washington,Adams,1.0603808,Pacific
31975,34.322,-113.015,Arizona,Yavapai,1.0111041,Mountain
31976,34.322,-105.428,NewMexico,Torrance,1.0365895,Mountain
31977,33.595,-105.857,NewMexico,Lincoln,1.0339823,Mountain
31978,29.681,-82.019,Florida,Putnam,0.95808834,South Atlantic
31979,32.142,-81.549,Georgia,Bryan,0.9491638,South Atlantic
31980,44.061,-115.473,Idaho,Boise,1.0553441,Mountain
31981,39.652,-101.766,Kansas,Cheyenne,1.0306809,West North Central
31982,35.705,-111.584,Arizona,Coconino,1.0373174,Mountain
31983,45.616,-109.455,Montana,Stillwater,1.0607051,Mountain
31984,42.016,-96.21,Iowa,Monona,1.0478102,West North Central
31985,41.306,-106.91,Wyoming,Carbon,1.0351579,Mountain
31986,34.006,-83.026,Georgia,Oglethorpe,0.94612294,South Atlantic
31987,36.149,-101.065,Texas,Ochiltree,1.0230105,West South Central
31988,35.929,-82.391,NorthCarolina,Yancey,0.94693774,South Atlantic
31989,45.259,-68.857,Maine,Piscataquis,1.0778348,New England
31990,32.818,-113.709,Arizona,Yuma,1.0202247,Mountain
31991,34.86,-109.38,Arizona,Apache,1.0306605,Mountain
31992,38.678,-103.652,Colorado,Lincoln,1.0303036,Mountain
31993,44.161,-116.916,Oregon,Malheur,1.056049,Pacific
31994,44.986,-85.794,Michigan,Leelanau,1.0124245,East North Central
31995,39.911,-92.052,Missouri,Shelby,1.0392103,West North Central
31996,40.204,-118.558,Nevada,Pershing,1.1137835,Mountain
31997,46.557,-107.583,Montana,Rosebud,1.0548457,Mountain
31998,41.809,-73.437,Connecticut,Litchfield,1.0953928,New England
31999,38.652,-121.059,California,El Dorado,1.1229868,Pacific
32000,42.033,-76.994,NewYork,Steuben,1.0290856,Middle Atlantic
32001,43.882,-121.218,Oregon,Deschutes,1.0866528,Pacific
32002,44.935,-119.107,Oregon,Grant,1.0688213,Pacific
32003,40.567,-91.143,Illinois,Hancock,1.0503497,East North Central
32004,42.274,-89.819,Illinois,Stephenson,1.0601699,East North Central
32005,45.65,-91.352,Wisconsin,Sawyer,1.0690671,East North Central
32006,42.681,-105.5,Wyoming,Converse,1.0329044,Mountain
32007,33.295,-87.469,Alabama,Tuscaloosa,0.9522408,East South Central
32008,42.184,-78.157,NewYork,Allegany,1.0377188,Middle Atlantic
32009,43.414,-71.582,NewHampshire,Merrimack,1.0825006,New England
32010,48.272,-103.64,NorthDakota,Williams,1.0459979,West North Central
32011,40.121,-87.866,Illinois,Vermilion,1.0281645,East North Central
32012,38.206,-109.633,Utah,San Juan,1.0407498,Mountain
32013,37.374,-92.338,Missouri,Wright,1.0140454,West North Central
32014,36.023,-106.475,NewMexico,Rio Arriba,1.0384749,Mountain
32015,30.03,-85.339,Florida,Gulf,0.9559351,South Atlantic
32016,37.909,-81.424,WestVirginia,Raleigh,0.9949351,South Atlantic
32017,45.057,-70.568,Maine,Franklin,1.0759281,New England
32018,39.118,-100.303,Kansas,Gove,1.0310246,West North Central
32019,47.396,-121.969,Washington,King,1.0380232,Pacific
32020,28.283,-98.482,Texas,McMullen,0.957168,West South Central
32021,35.019,-81.357,SouthCarolina,York,0.94041413,South Atlantic
32022,41.281,-92.113,Iowa,Keokuk,1.0499917,West North Central
32023,39.178,-94.503,Missouri,Clay,1.005012,West North Central
32024,39.506,-112.211,Utah,Millard,1.0580276,Mountain
32025,47.772,-120.287,Washington,Chelan,1.0533675,Pacific
32026,34.695,-78.064,NorthCarolina,Pender,0.9765321,South Atlantic
32027,42.349,-109.645,Wyoming,Sublette,1.0509955,Mountain
32028,32.225,-81.403,Georgia,Effingham,0.94877636,South Atlantic
32029,43.362,-93.644,Iowa,Winnebago,1.0577017,West North Central
32030,35.822,-98.885,Oklahoma,Dewey,1.020674,West South Central
32031,37.45,-76.338,Virginia,Mathews,1.0534062,South Atlantic
32032,39.947,-85.298,Indiana,Henry,0.9916769,East North Central
32033,33.729,-89.777,Mississippi,Grenada,0.96399367,East South Central
32034,35.64,-111.297,Arizona,Coconino,1.0343648,Mountain
32035,42.375,-104.108,Wyoming,Goshen,1.0314384,Mountain
32036,32.953,-99.158,Texas,Shackelford,0.987441,West South Central
32037,47.096,-123.674,Washington,Grays Harbor,1.0544055,Pacific
32038,39.408,-78.203,WestVirginia,Berkeley,1.0442013,South Atlantic
32039,41.986,-104.057,Wyoming,Goshen,1.0320147,Mountain
32040,29.71,-96.795,Texas,Colorado,0.944351,West South Central
32041,45.306,-93.254,Minnesota,Anoka,1.1015399,West North Central
32042,32.65,-99.403,Texas,Shackelford,0.9862992,West South Central
32043,40.176,-120.475,California,Plumas,1.1245687,Pacific
32044,45.204,-68.558,Maine,Penobscot,1.0781256,New England
32045,32.453,-108.547,NewMexico,Hidalgo,1.0282965,Mountain
32046,38.325,-79.065,Virginia,Augusta,1.0065985,South Atlantic
32047,42.333,-78.567,NewYork,Cattaraugus,1.0232484,Middle Atlantic
32048,34.459,-98.036,Oklahoma,Stephens,1.004352,West South Central
32049,41.967,-92.218,Iowa,Benton,1.0426174,West North Central
32050,33.87,-90.683,Mississippi,Bolivar,0.9655549,East South Central
32051,41.093,-78.17,Pennsylvania,Clearfield,1.0325758,Middle Atlantic
32052,29.896,-104.627,Texas,Presidio,1.0107933,West South Central
32053,46.317,-86.678,Michigan,Alger,1.0174617,East North Central
32054,43.776,-118.814,Oregon,Harney,1.0684425,Pacific
32055,43.139,-119.038,Oregon,Harney,1.0788231,Pacific
32056,31.789,-85.982,Alabama,Pike,0.95219505,East South Central
32057,41.329,-122.451,California,Siskiyou,1.1168853,Pacific
32058,44.286,-117.433,Oregon,Malheur,1.0592434,Pacific
32059,46.885,-94.624,Minnesota,Cass,1.0704081,West North Central
32060,31.292,-90.741,Mississippi,Amite,0.9545258,East South Central
32061,34.378,-83.756,Georgia,Hall,0.9481658,South Atlantic
32062,39.977,-107.55,Colorado,Rio Blanco,1.0347077,Mountain
32063,45.351,-88.713,Wisconsin,Langlade,1.0028422,East North Central
32064,40.609,-104.173,Colorado,Weld,1.0318974,Mountain
32065,37.893,-78.046,Virginia,Goochland,1.0209887,South Atlantic
32066,43.998,-89.03,Wisconsin,Waushara,1.0103294,East North Central
32067,34.497,-118.868,California,Ventura,1.140865,Pacific
32068,42.329,-75.534,NewYork,Chenango,1.0357419,Middle Atlantic
32069,47.341,-99.465,NorthDakota,Wells,1.0437747,West North Central
32070,40.557,-101.123,Nebraska,Hayes,1.0309881,West North Central
32071,48.022,-114.017,Montana,Lake,1.0678926,Mountain
32072,32.046,-110.412,Arizona,Cochise,1.0087507,Mountain
32073,42.873,-98.464,Nebraska,Boyd,1.0428718,West North Central
32074,31.987,-108.21,NewMexico,Luna,1.0311776,Mountain
32075,44.994,-115.942,Idaho,Valley,1.0602765,Mountain
32076,36.085,-77.973,NorthCarolina,Nash,0.99435604,South Atlantic
32077,38.708,-103.091,Colorado,Cheyenne,1.0307251,Mountain
32078,32.789,-90.892,Mississippi,Sharkey,0.96489084,East South Central
32079,38.688,-101.4,Kansas,Wichita,1.0306965,West North Central
32080,42.794,-88.415,Wisconsin,Walworth,1.0676193,East North Central
32081,37.29,-92.894,Missouri,Webster,1.0125631,West North Central
32082,41.343,-84.323,Ohio,Defiance,1.0125744,East North Central
32083,30.387,-82.897,Florida,Hamilton,0.9557572,South Atlantic
32084,45.471,-111.958,Montana,Madison,1.0664722,Mountain
32085,39.182,-118.053,Nevada,Churchill,1.1201133,Mountain
32086,32.897,-80.351,SouthCarolina,Dorchester,0.94659567,South Atlantic
32087,29.27,-81.969,Florida,Marion,0.9605372,South Atlantic
32088,45.79,-104.265,Montana,Carter,1.0354688,Mountain
32089,31.136,-84.292,Georgia,Mitchell,0.9557867,South Atlantic
32090,43.428,-99.849,SouthDakota,Tripp,1.0371006,West North Central
32091,43.31,-122.702,Oregon,Douglas,1.0947605,Pacific
32092,37.873,-103.977,Colorado,Otero,1.0317943,Mountain
32093,30.576,-88.533,Mississippi,Jackson,0.94690645,East South Central
32094,39.916,-99.783,Kansas,Norton,1.0318208,West North Central
32095,28.839,-100.092,Texas,Zavala,0.9681647,West South Central
32096,42.692,-116.717,Idaho,Owyhee,1.058696,Mountain
32097,45.418,-117.209,Oregon,Wallowa,1.0629281,Pacific
32098,47.219,-100.427,NorthDakota,Burleigh,1.0432874,West North Central
32099,30.68,-87.138,Florida,Santa Rosa,0.95278615,South Atlantic
32100,45.343,-106.715,Montana,Rosebud,1.0424019,Mountain
32101,41.142,-88.613,Illinois,LaSalle,1.0750684,East North Central
32102,40.887,-118.057,Nevada,Humboldt,1.1032205,Mountain
32103,42.796,-95.764,Iowa,Cherokee,1.0501848,West North Central
32104,46.105,-121.217,Washington,Yakima,1.0741297,Pacific
32105,33.887,-104.581,NewMexico,Chaves,1.0323869,Mountain
32106,36.012,-111.517,Arizona,Coconino,1.0431548,Mountain
32107,31.815,-100.638,Texas,Coke,0.9883488,West South Central
32108,46.46,-99.572,NorthDakota,Logan,1.0438466,West North Central
32109,48.89,-118.897,Washington,Okanogan,1.0593476,Pacific
32110,43.654,-103.974,SouthDakota,Custer,1.0231773,West North Central
32111,42.888,-90.509,Wisconsin,Grant,1.0526419,East North Central
32112,35.234,-105.149,NewMexico,San Miguel,1.0379483,Mountain
32113,47.302,-121.925,Washington,King,1.0395498,Pacific
32114,46.384,-98.453,NorthDakota,LaMoure,1.0456232,West North Central
32115,42.219,-111.869,Idaho,Franklin,1.0572934,Mountain
32116,32.523,-83.161,Georgia,Laurens,0.94933814,South Atlantic
32117,30.791,-103.217,Texas,Pecos,1.0042799,West South Central
